State,Year,Quarter,District,Registered_User,App_Opens,Region
Mizoram,2023,2,Aizawl,74977,3406525,North-Eastern Region
Mizoram,2023,2,Lunglei,18222,2875362,North-Eastern Region
Mizoram,2023,2,Mamit,7820,3184651,North-Eastern Region
Mizoram,2023,2,Lawngtlai,14604,3077883,North-Eastern Region
Mizoram,2023,2,Kolasib,10535,5267068,North-Eastern Region
Mizoram,2023,2,Champhai,8546,1944590,North-Eastern Region
Mizoram,2023,2,Saiha,4273,1155356,North-Eastern Region
Mizoram,2023,3,Serchhip,6340,891385,North-Eastern Region
Mizoram,2023,3,Aizawl,78038,3938004,North-Eastern Region
Mizoram,2023,3,Lunglei,19056,5036454,North-Eastern Region
Mizoram,2023,3,Mamit,8205,5275324,North-Eastern Region
Mizoram,2023,3,Lawngtlai,15259,4808360,North-Eastern Region
Mizoram,2023,3,Kolasib,11036,5113804,North-Eastern Region
Mizoram,2023,3,Champhai,8968,2885601,North-Eastern Region
Mizoram,2023,3,Saiha,4476,1070511,North-Eastern Region
Mizoram,2023,4,Serchhip,6635,177825,North-Eastern Region
Mizoram,2023,4,Aizawl,81008,4534782,North-Eastern Region
Mizoram,2023,4,Lunglei,19893,1108045,North-Eastern Region
Mizoram,2023,4,Mamit,8589,774243,North-Eastern Region
Mizoram,2023,4,Lawngtlai,15925,1087278,North-Eastern Region
Mizoram,2023,4,Kolasib,11527,898332,North-Eastern Region
Mizoram,2023,4,Champhai,9373,562011,North-Eastern Region
Mizoram,2023,4,Saiha,4677,282294,North-Eastern Region
Nagaland,2023,1,Mon,26501,5931729,North-Eastern Region
Nagaland,2023,1,Phek,12359,4415636,North-Eastern Region
Nagaland,2023,1,Longleng,5691,2171039,North-Eastern Region
Nagaland,2023,1,Mokokchung,25058,2635662,North-Eastern Region
Nagaland,2023,1,Kiphire,6491,1263369,North-Eastern Region
Nagaland,2023,1,Kohima,60269,4162795,North-Eastern Region
Nagaland,2023,1,Tuensang,14523,3341635,North-Eastern Region
Nagaland,2023,1,Peren,7042,1457015,North-Eastern Region
Nagaland,2023,1,Dimapur,152828,3381140,North-Eastern Region
Nagaland,2023,1,Zunheboto,9817,2411041,North-Eastern Region
Nagaland,2023,1,Wokha,15357,4056093,North-Eastern Region
Nagaland,2023,2,Mon,27813,5295166,North-Eastern Region
Nagaland,2023,2,Phek,13007,3589616,North-Eastern Region
Nagaland,2023,2,Longleng,5984,974762,North-Eastern Region
Nagaland,2023,2,Mokokchung,26232,4464242,North-Eastern Region
Nagaland,2023,2,Kiphire,6792,915780,North-Eastern Region
Nagaland,2023,2,Kohima,62890,3748710,North-Eastern Region
Nagaland,2023,2,Tuensang,15272,3253051,North-Eastern Region
Nagaland,2023,2,Peren,7407,2074213,North-Eastern Region
Nagaland,2023,2,Dimapur,159224,4241175,North-Eastern Region
Nagaland,2023,2,Zunheboto,10327,1695437,North-Eastern Region
Nagaland,2023,2,Wokha,16076,3359928,North-Eastern Region
Nagaland,2023,3,Mon,29096,14455753,North-Eastern Region
Nagaland,2023,3,Phek,13632,5214062,North-Eastern Region
Nagaland,2023,3,Longleng,6317,2821050,North-Eastern Region
Nagaland,2023,3,Mokokchung,27434,4498336,North-Eastern Region
Nagaland,2023,3,Kiphire,7130,2857503,North-Eastern Region
Nagaland,2023,3,Kohima,65492,4274410,North-Eastern Region
Nagaland,2023,3,Tuensang,15941,3582164,North-Eastern Region
Nagaland,2023,3,Peren,7771,2573266,North-Eastern Region
Nagaland,2023,3,Dimapur,165789,5705581,North-Eastern Region
Nagaland,2023,3,Zunheboto,10809,2642056,North-Eastern Region
Nagaland,2023,3,Wokha,16792,3360875,North-Eastern Region
Nagaland,2023,4,Mon,30439,1942512,North-Eastern Region
Nagaland,2023,4,Phek,14221,711256,North-Eastern Region
Nagaland,2023,4,Longleng,6574,543710,North-Eastern Region
Nagaland,2023,4,Mokokchung,28574,877669,North-Eastern Region
Nagaland,2023,4,Kiphire,7458,333376,North-Eastern Region
Nagaland,2023,4,Kohima,68041,3872287,North-Eastern Region
Nagaland,2023,4,Tuensang,16666,1463535,North-Eastern Region
Nagaland,2023,4,Peren,8085,269325,North-Eastern Region
Nagaland,2023,4,Dimapur,172342,8842999,North-Eastern Region
Nagaland,2023,4,Zunheboto,11283,414986,North-Eastern Region
Nagaland,2023,4,Wokha,17479,897347,North-Eastern Region
Odisha,2023,1,Rayagada,244361,41877308,Eastern Region
Odisha,2023,1,Koraput,272545,76368959,Eastern Region
Odisha,2023,1,Malkangiri,97476,33570173,Eastern Region
Odisha,2023,1,Sambalpur,410880,34949887,Eastern Region
Odisha,2023,1,Kalahandi,346059,52355760,Eastern Region
Odisha,2023,1,Anugul,509422,26034792,Eastern Region
Odisha,2023,1,Ganjam,1156695,48949213,Eastern Region
Odisha,2023,1,Jajapur,779435,14136512,Eastern Region
Odisha,2023,1,Bargarh,349731,32727699,Eastern Region
Odisha,2023,1,Dhenkanal,408554,32611252,Eastern Region
Odisha,2023,1,Bhadrak,587089,10221519,Eastern Region
Odisha,2023,1,Nuapada,116868,27717325,Eastern Region
Odisha,2023,1,Kendujhar,573097,56965598,Eastern Region
Odisha,2023,1,Mayurbhanj,519691,62295715,Eastern Region
Odisha,2023,1,Jharsuguda,286528,14203446,Eastern Region
Odisha,2023,1,Kandhamal,135276,26810679,Eastern Region
Odisha,2023,1,Deogarh,60935,13180411,Eastern Region
Odisha,2023,1,Sundargarh,721849,65121077,Eastern Region
Odisha,2023,1,Jagatsinghapur,478526,7618009,Eastern Region
Odisha,2023,1,Balangir,386539,45307557,Eastern Region
Odisha,2023,1,Baleshwar,890218,17216027,Eastern Region
Odisha,2023,1,Puri,687988,16373208,Eastern Region
Odisha,2023,1,Sonepur,153663,17078413,Eastern Region
Odisha,2023,1,Khordha,2220922,21174048,Eastern Region
Odisha,2023,1,Boudh,94733,14508664,Eastern Region
Odisha,2023,1,Gajapati,121770,25202832,Eastern Region
Odisha,2023,1,Nayagarh,317861,14302029,Eastern Region
Odisha,2023,1,Nabarangpur,142795,54308662,Eastern Region
Odisha,2023,1,Kendrapara,469483,10361321,Eastern Region
Odisha,2023,1,Cuttack,1246094,15939538,Eastern Region
Odisha,2023,2,Rayagada,255351,45924966,Eastern Region
Odisha,2023,2,Koraput,284656,79604370,Eastern Region
Odisha,2023,2,Malkangiri,102207,34648451,Eastern Region
Odisha,2023,2,Sambalpur,428364,28891094,Eastern Region
Odisha,2023,2,Kalahandi,362348,53565366,Eastern Region
Odisha,2023,2,Anugul,531744,28623488,Eastern Region
Odisha,2023,2,Ganjam,1206180,50277700,Eastern Region
Odisha,2023,2,Jajapur,812448,16119391,Eastern Region
Odisha,2023,2,Bargarh,365839,30351267,Eastern Region
Odisha,2023,2,Dhenkanal,426807,34708000,Eastern Region
Odisha,2023,2,Bhadrak,612055,10411492,Eastern Region
Odisha,2023,2,Nuapada,122535,25734882,Eastern Region
Odisha,2023,2,Kendujhar,598879,50839178,Eastern Region
Odisha,2023,2,Mayurbhanj,544278,60545972,Eastern Region
Odisha,2023,2,Jharsuguda,298784,13488327,Eastern Region
Odisha,2023,2,Kandhamal,141530,27111324,Eastern Region
Odisha,2023,2,Deogarh,63936,12027190,Eastern Region
Odisha,2023,2,Sundargarh,752827,63031631,Eastern Region
Odisha,2023,2,Jagatsinghapur,498811,8373184,Eastern Region
Odisha,2023,2,Balangir,404297,47903145,Eastern Region
Odisha,2023,2,Baleshwar,928537,16606784,Eastern Region
Odisha,2023,2,Puri,716985,15127178,Eastern Region
Odisha,2023,2,Sonepur,160775,14353933,Eastern Region
Odisha,2023,2,Khordha,2305026,17260945,Eastern Region
Odisha,2023,2,Boudh,99233,17947634,Eastern Region
Odisha,2023,2,Gajapati,127250,24501529,Eastern Region
Odisha,2023,2,Nayagarh,331761,14169514,Eastern Region
Odisha,2023,2,Nabarangpur,149899,49295614,Eastern Region
Odisha,2023,2,Kendrapara,489599,11413659,Eastern Region
Odisha,2023,2,Cuttack,1297120,15592723,Eastern Region
Odisha,2023,3,Rayagada,266420,53618607,Eastern Region
Odisha,2023,3,Koraput,296920,90358852,Eastern Region
Odisha,2023,3,Malkangiri,106928,38184730,Eastern Region
Odisha,2023,3,Sambalpur,446108,29609358,Eastern Region
Odisha,2023,3,Kalahandi,378083,66392328,Eastern Region
Odisha,2023,3,Anugul,554273,27502722,Eastern Region
Odisha,2023,3,Ganjam,1256950,42958203,Eastern Region
Odisha,2023,3,Jajapur,845882,13530785,Eastern Region
Odisha,2023,3,Bargarh,381349,31726477,Eastern Region
Odisha,2023,3,Dhenkanal,444835,24902851,Eastern Region
Odisha,2023,3,Bhadrak,637667,9140582,Eastern Region
Odisha,2023,3,Nuapada,128118,25641846,Eastern Region
Odisha,2023,3,Kendujhar,624670,55330402,Eastern Region
Odisha,2023,3,Mayurbhanj,568108,69695447,Eastern Region
Odisha,2023,3,Jharsuguda,311323,15964323,Eastern Region
Odisha,2023,3,Kandhamal,147796,46295194,Eastern Region
Odisha,2023,3,Deogarh,66771,14158506,Eastern Region
Odisha,2023,3,Sundargarh,783750,75926768,Eastern Region
Odisha,2023,3,Jagatsinghapur,519617,5392680,Eastern Region
Odisha,2023,3,Balangir,421788,65574122,Eastern Region
Odisha,2023,3,Baleshwar,967259,12842467,Eastern Region
Odisha,2023,3,Puri,746565,11675120,Eastern Region
Odisha,2023,3,Sonepur,167785,15023017,Eastern Region
Odisha,2023,3,Khordha,2395932,19631346,Eastern Region
Odisha,2023,3,Boudh,103662,16833234,Eastern Region
Odisha,2023,3,Gajapati,132903,26306500,Eastern Region
Odisha,2023,3,Nayagarh,345910,18566125,Eastern Region
Odisha,2023,3,Nabarangpur,156943,58455767,Eastern Region
Odisha,2023,3,Kendrapara,510157,4874109,Eastern Region
Odisha,2023,3,Cuttack,1349987,16117583,Eastern Region
Odisha,2023,4,Rayagada,277066,16305717,Eastern Region
Odisha,2023,4,Koraput,308178,21019500,Eastern Region
Odisha,2023,4,Malkangiri,111210,9208546,Eastern Region
Odisha,2023,4,Sambalpur,462817,19912519,Eastern Region
Odisha,2023,4,Kalahandi,393258,23331126,Eastern Region
Odisha,2023,4,Anugul,575864,19390073,Eastern Region
Odisha,2023,4,Ganjam,1305472,44747753,Eastern Region
Odisha,2023,4,Jajapur,878546,28192396,Eastern Region
Odisha,2023,4,Bargarh,396730,21000983,Eastern Region
Odisha,2023,4,Dhenkanal,462840,18672301,Eastern Region
Odisha,2023,4,Bhadrak,662206,23322298,Eastern Region
Odisha,2023,4,Nuapada,133129,9960257,Eastern Region
Odisha,2023,4,Kendujhar,649376,31443794,Eastern Region
Odisha,2023,4,Mayurbhanj,591163,30472034,Eastern Region
Odisha,2023,4,Jharsuguda,323114,16967650,Eastern Region
Odisha,2023,4,Kandhamal,153515,8497034,Eastern Region
Odisha,2023,4,Deogarh,69566,3821378,Eastern Region
Odisha,2023,4,Sundargarh,813266,38796685,Eastern Region
Odisha,2023,4,Jagatsinghapur,539925,16306956,Eastern Region
Odisha,2023,4,Balangir,438473,24715286,Eastern Region
Odisha,2023,4,Baleshwar,1004861,37096927,Eastern Region
Odisha,2023,4,Puri,775121,26920209,Eastern Region
Odisha,2023,4,Sonepur,174735,6423241,Eastern Region
Odisha,2023,4,Khordha,2480213,93695172,Eastern Region
Odisha,2023,4,Boudh,107895,4877679,Eastern Region
Odisha,2023,4,Gajapati,138201,6258770,Eastern Region
Odisha,2023,4,Nayagarh,359446,9462219,Eastern Region
Odisha,2023,4,Nabarangpur,163272,16188807,Eastern Region
Odisha,2023,4,Kendrapara,530267,17738087,Eastern Region
Odisha,2023,4,Cuttack,1401267,56559684,Eastern Region
Puducherry,2023,1,Karaikal,53685,847974,Southern Region
Puducherry,2023,1,Puducherry,455449,2294926,Southern Region
Puducherry,2023,1,Yanam,20481,289219,Southern Region
Puducherry,2023,1,Mahe,14204,66310,Southern Region
Puducherry,2023,2,Karaikal,55776,1345030,Southern Region
Puducherry,2023,2,Puducherry,472714,2135001,Southern Region
Puducherry,2023,2,Yanam,21261,267732,Southern Region
Puducherry,2023,2,Mahe,14680,69278,Southern Region
Puducherry,2023,3,Karaikal,58040,1920778,Southern Region
Puducherry,2023,3,Puducherry,491130,2287761,Southern Region
Puducherry,2023,3,Yanam,22161,86641,Southern Region
Puducherry,2023,3,Mahe,15219,358513,Southern Region
Puducherry,2023,4,Karaikal,60186,3482925,Southern Region
Puducherry,2023,4,Puducherry,508901,27004096,Southern Region
Puducherry,2023,4,Yanam,23033,758399,Southern Region
Puducherry,2023,4,Mahe,15718,937257,Southern Region
Punjab,2023,1,Shahid Bhagat Singh Nagar,98870,3919200,Northern Region
Punjab,2023,1,Fazilka,397546,12975379,Northern Region
Punjab,2023,1,Barnala,126808,4208508,Northern Region
Punjab,2023,1,Mansa,174255,6019022,Northern Region
Punjab,2023,1,Ludhiana,1807587,12934039,Northern Region
Punjab,2023,1,Sri Muktsar Sahib,200066,10505101,Northern Region
Punjab,2023,1,Patiala,662760,10587262,Northern Region
Punjab,2023,1,Pathankot,234003,4090128,Northern Region
Punjab,2023,1,Fatehgarh Sahib,178883,3186679,Northern Region
Punjab,2023,1,Rupnagar,199645,4099885,Northern Region
Punjab,2023,1,Tarn Taran,173666,11026638,Northern Region
Punjab,2023,1,Sas Nagar,987246,6722359,Northern Region
Punjab,2023,1,Sangrur,386728,11933323,Northern Region
Punjab,2023,1,Jalandhar,677948,10385130,Northern Region
Punjab,2023,1,Bathinda,458473,12941727,Northern Region
Punjab,2023,1,Kapurthala,192350,5220497,Northern Region
Punjab,2023,1,Firozepur,213850,7350935,Northern Region
Punjab,2023,1,Gurdaspur,296711,8924151,Northern Region
Punjab,2023,1,Amritsar,715172,10015595,Northern Region
Punjab,2023,1,Faridkot,148348,4412854,Northern Region
Punjab,2023,1,Hoshiarpur,330374,9241485,Northern Region
Punjab,2023,1,Moga,176119,6718445,Northern Region
Punjab,2023,2,Shahid Bhagat Singh Nagar,102995,3574621,Northern Region
Punjab,2023,2,Fazilka,414974,15602294,Northern Region
Punjab,2023,2,Barnala,132133,5505247,Northern Region
Punjab,2023,2,Mansa,181504,6933041,Northern Region
Punjab,2023,2,Ludhiana,1883319,16371619,Northern Region
Punjab,2023,2,Sri Muktsar Sahib,208534,15861534,Northern Region
Punjab,2023,2,Patiala,688795,12911990,Northern Region
Punjab,2023,2,Pathankot,243430,3615175,Northern Region
Punjab,2023,2,Fatehgarh Sahib,186386,4210544,Northern Region
Punjab,2023,2,Rupnagar,208067,4578250,Northern Region
Punjab,2023,2,Tarn Taran,181185,16194630,Northern Region
Punjab,2023,2,Sas Nagar,1024325,7500042,Northern Region
Punjab,2023,2,Sangrur,402871,15657242,Northern Region
Punjab,2023,2,Jalandhar,705082,11730677,Northern Region
Punjab,2023,2,Bathinda,477038,16766407,Northern Region
Punjab,2023,2,Kapurthala,200047,7121849,Northern Region
Punjab,2023,2,Firozepur,222710,8695279,Northern Region
Punjab,2023,2,Gurdaspur,308841,10595467,Northern Region
Punjab,2023,2,Amritsar,742659,11657119,Northern Region
Punjab,2023,2,Faridkot,154363,4853792,Northern Region
Punjab,2023,2,Hoshiarpur,344428,9644823,Northern Region
Punjab,2023,2,Moga,183369,8911019,Northern Region
Punjab,2023,3,Shahid Bhagat Singh Nagar,107090,6399415,Northern Region
Punjab,2023,3,Fazilka,431814,21143773,Northern Region
Punjab,2023,3,Barnala,137434,9769144,Northern Region
Punjab,2023,3,Mansa,188566,12383690,Northern Region
Punjab,2023,3,Ludhiana,1957125,18508559,Northern Region
Punjab,2023,3,Sri Muktsar Sahib,216871,27428794,Northern Region
Punjab,2023,3,Patiala,715678,18171146,Northern Region
Punjab,2023,3,Pathankot,253043,5652611,Northern Region
Punjab,2023,3,Fatehgarh Sahib,193812,7571790,Northern Region
Punjab,2023,3,Rupnagar,216261,5461888,Northern Region
Punjab,2023,3,Tarn Taran,188025,22700488,Northern Region
Punjab,2023,3,Sas Nagar,1062990,9134553,Northern Region
Punjab,2023,3,Sangrur,418793,21033757,Northern Region
Punjab,2023,3,Jalandhar,732473,20383167,Northern Region
Punjab,2023,3,Bathinda,495871,22752739,Northern Region
Punjab,2023,3,Kapurthala,207809,13763774,Northern Region
Punjab,2023,3,Firozepur,231303,15668227,Northern Region
Punjab,2023,3,Gurdaspur,320776,16332612,Northern Region
Punjab,2023,3,Amritsar,771321,19811933,Northern Region
Punjab,2023,3,Faridkot,160468,8657399,Northern Region
Punjab,2023,3,Hoshiarpur,358108,16640122,Northern Region
Punjab,2023,3,Moga,190366,17738075,Northern Region
Punjab,2023,4,Shahid Bhagat Singh Nagar,110918,7407694,Northern Region
Punjab,2023,4,Fazilka,447755,26483862,Northern Region
Punjab,2023,4,Barnala,142373,8867251,Northern Region
Punjab,2023,4,Mansa,195357,10698152,Northern Region
Punjab,2023,4,Ludhiana,2030159,131331305,Northern Region
Punjab,2023,4,Sri Muktsar Sahib,224775,14107511,Northern Region
Punjab,2023,4,Patiala,740516,40742056,Northern Region
Punjab,2023,4,Pathankot,262019,14636583,Northern Region
Punjab,2023,4,Fatehgarh Sahib,200763,14409153,Northern Region
Punjab,2023,4,Rupnagar,224162,13897704,Northern Region
Punjab,2023,4,Tarn Taran,195025,14246563,Northern Region
Punjab,2023,4,Sas Nagar,1099060,63425129,Northern Region
Punjab,2023,4,Sangrur,433927,30720855,Northern Region
Punjab,2023,4,Jalandhar,758342,44291257,Northern Region
Punjab,2023,4,Bathinda,513676,30694766,Northern Region
Punjab,2023,4,Kapurthala,215001,14457176,Northern Region
Punjab,2023,4,Firozepur,239370,15742030,Northern Region
Punjab,2023,4,Gurdaspur,332236,19864136,Northern Region
Punjab,2023,4,Amritsar,798214,44192949,Northern Region
Punjab,2023,4,Faridkot,166000,8756376,Northern Region
Punjab,2023,4,Hoshiarpur,371220,21532324,Northern Region
Punjab,2023,4,Moga,197134,15301749,Northern Region
Rajasthan,2023,1,Pali,670709,97423805,Western Region
Rajasthan,2023,1,Ganganagar,667880,545740376,Western Region
Rajasthan,2023,1,Churu,689946,85679770,Western Region
Rajasthan,2023,1,Jaipur,6247095,102771783,Western Region
Rajasthan,2023,1,Baran,336236,45403825,Western Region
Rajasthan,2023,1,Bhilwara,1065499,117006840,Western Region
Rajasthan,2023,1,Banswara,230384,50426578,Western Region
Rajasthan,2023,1,Dungarpur,208688,34247381,Western Region
Rajasthan,2023,1,Tonk,525758,63339041,Western Region
Rajasthan,2023,1,Jodhpur,1654436,298701684,Western Region
Rajasthan,2023,1,Karauli,407145,33413116,Western Region
Rajasthan,2023,1,Udaipur,992940,98423214,Western Region
Rajasthan,2023,1,Dausa,711545,24433964,Western Region
Rajasthan,2023,1,Nagaur,1091225,202610481,Western Region
Rajasthan,2023,1,Bharatpur,880577,28230243,Western Region
Rajasthan,2023,1,Barmer,776885,331816674,Western Region
Rajasthan,2023,1,Ajmer,1146113,103236511,Western Region
Rajasthan,2023,1,Chittorgarh,570826,73293194,Western Region
Rajasthan,2023,1,Hanumangarh,480902,324415689,Western Region
Rajasthan,2023,1,Pratapgarh,153524,39345331,Western Region
Rajasthan,2023,1,Sawai Madhopur,508180,35983980,Western Region
Rajasthan,2023,1,Jalore,474939,79824084,Western Region
Rajasthan,2023,1,Bikaner,895948,284191045,Western Region
Rajasthan,2023,1,Sikar,1241633,63528752,Western Region
Rajasthan,2023,1,Dholpur,261343,24774189,Western Region
Rajasthan,2023,1,Sirohi,316745,39369927,Western Region
Rajasthan,2023,1,Rajsamand,346892,49993026,Western Region
Rajasthan,2023,1,Jaisalmer,277620,188778688,Western Region
Rajasthan,2023,1,Bundi,355631,47311708,Western Region
Rajasthan,2023,1,Jhalawar,406945,59392240,Western Region
Rajasthan,2023,1,Alwar,1931404,61673075,Western Region
Rajasthan,2023,1,Kota,1079455,38037137,Western Region
Rajasthan,2023,1,Jhunjhunu,917983,38515190,Western Region
Rajasthan,2023,2,Pali,700489,111112784,Western Region
Rajasthan,2023,2,Ganganagar,695005,557450404,Western Region
Rajasthan,2023,2,Churu,721780,94602712,Western Region
Rajasthan,2023,2,Jaipur,6490210,101281080,Western Region
Rajasthan,2023,2,Baran,352029,44461374,Western Region
Rajasthan,2023,2,Bhilwara,1112475,116319648,Western Region
Rajasthan,2023,2,Banswara,240901,69598435,Western Region
Rajasthan,2023,2,Dungarpur,218341,40098787,Western Region
Rajasthan,2023,2,Tonk,550458,63366212,Western Region
Rajasthan,2023,2,Jodhpur,1723274,328744335,Western Region
Rajasthan,2023,2,Karauli,426213,38564604,Western Region
Rajasthan,2023,2,Udaipur,1034200,111769850,Western Region
Rajasthan,2023,2,Dausa,743151,25490365,Western Region
Rajasthan,2023,2,Nagaur,1140617,233229254,Western Region
Rajasthan,2023,2,Bharatpur,920291,29508013,Western Region
Rajasthan,2023,2,Barmer,814371,357596250,Western Region
Rajasthan,2023,2,Ajmer,1191890,109383533,Western Region
Rajasthan,2023,2,Chittorgarh,596527,86858393,Western Region
Rajasthan,2023,2,Hanumangarh,501441,352688757,Western Region
Rajasthan,2023,2,Pratapgarh,161051,48811536,Western Region
Rajasthan,2023,2,Sawai Madhopur,531040,38538927,Western Region
Rajasthan,2023,2,Jalore,497223,90742576,Western Region
Rajasthan,2023,2,Bikaner,934772,317703250,Western Region
Rajasthan,2023,2,Sikar,1295705,72379272,Western Region
Rajasthan,2023,2,Dholpur,273507,28282770,Western Region
Rajasthan,2023,2,Sirohi,330039,44665778,Western Region
Rajasthan,2023,2,Rajsamand,362498,54976050,Western Region
Rajasthan,2023,2,Jaisalmer,291021,199933840,Western Region
Rajasthan,2023,2,Bundi,372468,49994367,Western Region
Rajasthan,2023,2,Jhalawar,426153,66031386,Western Region
Rajasthan,2023,2,Alwar,2015122,62529380,Western Region
Rajasthan,2023,2,Kota,1123468,45574539,Western Region
Rajasthan,2023,2,Jhunjhunu,957879,40711827,Western Region
Rajasthan,2023,3,Pali,730031,114579950,Western Region
Rajasthan,2023,3,Ganganagar,722798,512965336,Western Region
Rajasthan,2023,3,Churu,753559,120081326,Western Region
Rajasthan,2023,3,Jaipur,6745507,88138968,Western Region
Rajasthan,2023,3,Baran,368285,54916793,Western Region
Rajasthan,2023,3,Bhilwara,1161222,123204454,Western Region
Rajasthan,2023,3,Banswara,251467,77554711,Western Region
Rajasthan,2023,3,Dungarpur,227663,57792491,Western Region
Rajasthan,2023,3,Tonk,575238,59135745,Western Region
Rajasthan,2023,3,Jodhpur,1793526,340883710,Western Region
Rajasthan,2023,3,Karauli,444935,43455810,Western Region
Rajasthan,2023,3,Udaipur,1075658,135031777,Western Region
Rajasthan,2023,3,Dausa,776364,20580287,Western Region
Rajasthan,2023,3,Nagaur,1190241,248122285,Western Region
Rajasthan,2023,3,Bharatpur,961681,63482900,Western Region
Rajasthan,2023,3,Barmer,850293,400237829,Western Region
Rajasthan,2023,3,Ajmer,1240780,183736410,Western Region
Rajasthan,2023,3,Chittorgarh,622349,86502458,Western Region
Rajasthan,2023,3,Hanumangarh,522619,362030658,Western Region
Rajasthan,2023,3,Pratapgarh,168793,60919555,Western Region
Rajasthan,2023,3,Sawai Madhopur,554740,41740350,Western Region
Rajasthan,2023,3,Jalore,518035,93136203,Western Region
Rajasthan,2023,3,Bikaner,974753,362977425,Western Region
Rajasthan,2023,3,Sikar,1350861,57455590,Western Region
Rajasthan,2023,3,Dholpur,285692,35034202,Western Region
Rajasthan,2023,3,Sirohi,343786,71505446,Western Region
Rajasthan,2023,3,Rajsamand,378133,64002782,Western Region
Rajasthan,2023,3,Jaisalmer,303744,225295537,Western Region
Rajasthan,2023,3,Bundi,389057,55870845,Western Region
Rajasthan,2023,3,Jhalawar,446144,63490116,Western Region
Rajasthan,2023,3,Alwar,2100632,68857107,Western Region
Rajasthan,2023,3,Kota,1170118,40526891,Western Region
Rajasthan,2023,3,Jhunjhunu,998478,26060916,Western Region
Rajasthan,2023,4,Pali,757423,52741973,Western Region
Rajasthan,2023,4,Ganganagar,749024,47626088,Western Region
Rajasthan,2023,4,Churu,782820,43468666,Western Region
Rajasthan,2023,4,Jaipur,6983265,321115628,Western Region
Rajasthan,2023,4,Baran,383244,29501990,Western Region
Rajasthan,2023,4,Bhilwara,1205003,70874806,Western Region
Rajasthan,2023,4,Banswara,261434,36670946,Western Region
Rajasthan,2023,4,Dungarpur,236525,19841316,Western Region
Rajasthan,2023,4,Tonk,598210,29621800,Western Region
Rajasthan,2023,4,Jodhpur,1857340,114162633,Western Region
Rajasthan,2023,4,Karauli,462482,25602504,Western Region
Rajasthan,2023,4,Udaipur,1115611,73796442,Western Region
Rajasthan,2023,4,Dausa,806062,36517536,Western Region
Rajasthan,2023,4,Nagaur,1236331,90918832,Western Region
Rajasthan,2023,4,Bharatpur,1000530,63625396,Western Region
Rajasthan,2023,4,Barmer,883944,78473305,Western Region
Rajasthan,2023,4,Ajmer,1284233,78973604,Western Region
Rajasthan,2023,4,Chittorgarh,646563,43650262,Western Region
Rajasthan,2023,4,Hanumangarh,542076,39998065,Western Region
Rajasthan,2023,4,Pratapgarh,175877,15971177,Western Region
Rajasthan,2023,4,Sawai Madhopur,576534,29540020,Western Region
Rajasthan,2023,4,Jalore,537521,39567441,Western Region
Rajasthan,2023,4,Bikaner,1010869,69192584,Western Region
Rajasthan,2023,4,Sikar,1402231,69297940,Western Region
Rajasthan,2023,4,Dholpur,296811,24439893,Western Region
Rajasthan,2023,4,Sirohi,356682,20102277,Western Region
Rajasthan,2023,4,Rajsamand,392759,28918772,Western Region
Rajasthan,2023,4,Jaisalmer,316363,26678376,Western Region
Rajasthan,2023,4,Bundi,404630,25297747,Western Region
Rajasthan,2023,4,Jhalawar,464200,29977919,Western Region
Rajasthan,2023,4,Alwar,2179932,132648697,Western Region
Rajasthan,2023,4,Kota,1214016,55226916,Western Region
Rajasthan,2023,4,Jhunjhunu,1036803,41604049,Western Region
Sikkim,2023,1,South,52942,5195700,Eastern Region
Sikkim,2023,1,West,32945,4025814,Eastern Region
Sikkim,2023,1,East,145199,4158937,Eastern Region
Sikkim,2023,1,North,21354,5546776,Eastern Region
Sikkim,2023,2,South,55158,7212789,Eastern Region
Sikkim,2023,2,West,34427,8135830,Eastern Region
Sikkim,2023,2,East,150852,6251789,Eastern Region
Sikkim,2023,2,North,22291,6870467,Eastern Region
Sikkim,2023,3,South,57259,9417663,Eastern Region
Sikkim,2023,3,West,35808,11546849,Eastern Region
Sikkim,2023,3,East,156600,7052486,Eastern Region
Sikkim,2023,3,North,23162,6889308,Eastern Region
Sikkim,2023,4,South,59357,3982251,Eastern Region
Sikkim,2023,4,West,37183,1959402,Eastern Region
Sikkim,2023,4,East,162011,9012227,Eastern Region
Sikkim,2023,4,North,24024,884318,Eastern Region
Tamil Nadu,2023,1,Tiruchirappalli,834366,30619756,Southern Region
Tamil Nadu,2023,1,Ramanathapuram,253860,29573495,Southern Region
Tamil Nadu,2023,1,Krishnagiri,944553,68436058,Southern Region
Tamil Nadu,2023,1,Cuddalore,640477,23885306,Southern Region
Tamil Nadu,2023,1,Kancheepuram,1408216,14091568,Southern Region
Tamil Nadu,2023,1,Tiruppur,1237941,36812228,Southern Region
Tamil Nadu,2023,1,Dharmapuri,493000,40417160,Southern Region
Tamil Nadu,2023,1,Thoothukkudi,395704,28593036,Southern Region
Tamil Nadu,2023,1,Thanjavur,539170,23071099,Southern Region
Tamil Nadu,2023,1,Madurai,996514,28725385,Southern Region
Tamil Nadu,2023,1,Tiruvannamalai,593924,46080245,Southern Region
Tamil Nadu,2023,1,Salem,1100202,52819330,Southern Region
Tamil Nadu,2023,1,Nagapattinam,273807,16315418,Southern Region
Tamil Nadu,2023,1,Tirupathur,386067,18240139,Southern Region
Tamil Nadu,2023,1,Ariyalur,162294,13803622,Southern Region
